,Unnamed: 0.1,Unnamed: 0,listing_type,unit_description,detailed_url,latitude,longitude,unit_address,unit_address_street,unit_city,unit_zipcode,beds,baths,area,price,unit_number
5463,5463.0,,expanded,Waterside,/apartments/new-york-ny/waterside/97QdBH/,40.73736,-73.9732,"25 Waterside Plz, New York, NY",25 Waterside Plz  # 10-33D,New York,10010,2.0,2.0,1046.0,6115.0,Unit 10-25F
5464,5464.0,,expanded,Waterside,/apartments/new-york-ny/waterside/97QdBH/,40.73736,-73.9732,"25 Waterside Plz, New York, NY",25 Waterside Plz  # 10-33D,New York,10010,3.0,2.0,1158.0,6980.0,Unit 10-33D
5465,5465.0,,expanded,Waterside,/apartments/new-york-ny/waterside/97QdBH/,40.73736,-73.9732,"25 Waterside Plz, New York, NY",25 Waterside Plz  # 10-33D,New York,10010,3.0,2.0,1194.0,7430.0,Unit 20-37A
5466,5466.0,,expanded,Waterside,/apartments/new-york-ny/waterside/97QdBH/,40.73736,-73.9732,"25 Waterside Plz, New York, NY",25 Waterside Plz  # 10-33D,New York,10010,3.0,2.0,1238.0,7560.0,Unit 10-36J
5467,5467.0,,expanded,Waterside,/apartments/new-york-ny/waterside/97QdBH/,40.73736,-73.9732,"25 Waterside Plz, New York, NY",25 Waterside Plz  # 10-33D,New York,10010,3.0,2.0,1158.0,7910.0,Unit 10-36D
5468,5468.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,464.0,3347.0,Unit 418
5469,5469.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,444.0,3362.0,Unit 1702
5470,5470.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,475.0,3412.0,Unit 2016
5471,5471.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,487.0,3472.0,Unit 1516
5472,5472.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,526.0,3671.0,Unit 1806
5473,5473.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,591.0,3698.0,Unit 808
5474,5474.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,576.0,3706.0,Unit 410
5475,5475.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,551.0,3761.0,Unit 801
5476,5476.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,623.0,3771.0,Unit 1125
5477,5477.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,675.0,3800.0,Unit 1413
5478,5478.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,583.0,3802.0,Unit 1910
5479,5479.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,825.0,3896.0,Unit 1424
5480,5480.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,618.0,3961.0,Unit 809
5481,5481.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,943.0,3990.0,Unit 1825
5482,5482.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,889.0,4080.0,Unit 205
5483,5483.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,931.0,4135.0,Unit 1824
5484,5484.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,694.0,4162.0,Unit 314
5485,5485.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,0.0,1.0,822.0,4180.0,Unit 1615
5486,5486.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,1.0,1.0,674.0,4764.0,Unit 706
5487,5487.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,1.0,1.0,711.0,4768.0,Unit 2021
5488,5488.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,1.0,1.0,947.0,5938.0,Unit 1022
5489,5489.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,2.0,1.0,1075.0,7162.0,Unit 1907
5490,5490.0,,expanded,95 Wall,/apartments/new-york-ny/95-wall/5XSsMP/,40.704678,-74.007576,"95 Wall St, New York, NY",95 Wall St   Apt 1907,New York,10005,2.0,2.0,1022.0,7522.0,Unit 2022
5491,5491.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,0.0,1.0,431.0,3299.0,Unit 9X
5492,5492.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,0.0,1.0,550.0,3577.0,Unit 6T
5493,5493.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,0.0,1.0,560.0,3652.0,Unit 3R
5494,5494.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,0.0,1.0,549.0,3702.0,Unit 18V
5495,5495.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,0.0,1.0,557.0,3702.0,Unit 15P
5496,5496.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,0.0,1.0,589.0,3727.0,Unit 3C
5497,5497.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,0.0,1.0,556.0,3817.0,Unit 7S
5498,5498.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,0.0,1.0,545.0,3827.0,Unit 23U
5499,5499.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,0.0,1.0,564.0,3842.0,Unit 3Q
5500,5500.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,1.0,1.0,833.0,4537.0,Unit 14I
5501,5501.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,1.0,1.0,665.0,4552.0,Unit 02H
5502,5502.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,1.0,1.0,781.0,4832.0,Unit 11F
5503,5503.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,1.0,1.0,782.0,4887.0,Unit 9E
5504,5504.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,1.0,1.0,851.0,4897.0,Unit 06W
5505,5505.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,1.0,1.0,867.0,5052.0,Unit 23M
5506,5506.0,,expanded,10 Hanover Square,/apartments/new-york-ny/10-hanover-square/5hC6r4/,40.70457,-74.00886,"10 Hanover Sq, New York, NY",10 Hanover Sq   Apt 11A,New York,10005,2.0,2.0,1296.0,7399.0,Unit 11A
5507,5507.0,,expanded,Anagram Nomad,/apartments/new-york-ny/anagram-nomad/9hJFty/,40.744823,-73.9861,"10 E 29th St, New York, NY",10 E  29th St   Apt 7G,New York,10016,1.0,1.0,545.0,5338.0,Unit 26A
5508,5508.0,,expanded,Anagram Nomad,/apartments/new-york-ny/anagram-nomad/9hJFty/,40.744823,-73.9861,"10 E 29th St, New York, NY",10 E  29th St   Apt 7G,New York,10016,2.0,2.0,828.0,7666.0,Unit 7G
5509,5509.0,,expanded,Anagram Nomad,/apartments/new-york-ny/anagram-nomad/9hJFty/,40.744823,-73.9861,"10 E 29th St, New York, NY",10 E  29th St   Apt 7G,New York,10016,3.0,3.0,1640.0,14783.0,Unit 43B
5510,5510.0,,expanded,The Dylan,/apartments/manhattan-ny/the-dylan/3LSS/,40.746826,-73.98546,"309 5th Ave, New York, NY",309 5th Ave  Apt 30B,New York,10016,0.0,1.0,,4003.0,Unit 4E
5511,5511.0,,expanded,The Dylan,/apartments/manhattan-ny/the-dylan/3LSS/,40.746826,-73.98546,"309 5th Ave, New York, NY",309 5th Ave  Apt 30B,New York,10016,1.0,1.0,542.0,5105.0,Unit 4B
5512,5512.0,,expanded,The Dylan,/apartments/manhattan-ny/the-dylan/3LSS/,40.746826,-73.98546,"309 5th Ave, New York, NY",309 5th Ave  Apt 30B,New York,10016,2.0,2.0,,8882.0,Unit 30B
5513,,,expanded,Pearl House,/apartments/new-york-ny/pearl-house/229S/,40.706818,-74.00567,"160 Water St, New York, NY",160 Water St   # 1728d511c,New York,10038,0.0,1.0,,,
5514,,,expanded,Pearl House,/apartments/new-york-ny/pearl-house/229S/,40.706818,-74.00567,"160 Water St, New York, NY",160 Water St   # 1728d511c,New York,10038,0.0,1.0,,,
5515,,,expanded,Pearl House,/apartments/new-york-ny/pearl-house/229S/,40.706818,-74.00567,"160 Water St, New York, NY",160 Water St   # 1728d511c,New York,10038,0.0,1.0,,,
5516,,,expanded,Pearl House,/apartments/new-york-ny/pearl-house/229S/,40.706818,-74.00567,"160 Water St, New York, NY",160 Water St   # 1728d511c,New York,10038,0.0,1.0,,,
5517,,,expanded,Pearl House,/apartments/new-york-ny/pearl-house/229S/,40.706818,-74.00567,"160 Water St, New York, NY",160 Water St   # 1728d511c,New York,10038,1.0,1.0,,,
5518,,,expanded,Pearl House,/apartments/new-york-ny/pearl-house/229S/,40.706818,-74.00567,"160 Water St, New York, NY",160 Water St   # 1728d511c,New York,10038,1.0,1.0,,,
5519,,,expanded,Pearl House,/apartments/new-york-ny/pearl-house/229S/,40.706818,-74.00567,"160 Water St, New York, NY",160 Water St   # 1728d511c,New York,10038,1.0,1.0,,,
5520,,,expanded,Pearl House,/apartments/new-york-ny/pearl-house/229S/,40.706818,-74.00567,"160 Water St, New York, NY",160 Water St   # 1728d511c,New York,10038,2.0,2.0,,,
5521,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,0.0,1.0,,,
5522,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,0.0,1.0,,,
5523,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,1.0,1.0,,,
5524,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,1.0,1.0,,,
5525,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,1.0,1.0,,,
5526,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,1.0,1.0,,,
5527,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,1.0,1.0,,,
5528,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,1.0,1.0,,,
5529,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,2.0,1.0,,,
5530,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,2.0,2.0,,,
5531,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,2.0,2.0,,,
5532,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,2.0,2.0,,,
5533,,,expanded,Avalon Bowery Place,/apartments/new-york-ny/avalon-bowery-place/5XVHKv/,40.724564,-73.991486,"11 E 1st St, New York, NY",11 E  1st St # 812b1b3f8,New York,10003,2.0,2.0,,,
5534,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,0.0,1.0,,5810.0,Unit 7A
5535,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,2.0,2.0,,10850.0,Unit 19B
5536,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,2.0,2.0,,11830.0,Unit 17C
5537,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,2.0,2.0,,16010.0,Unit 17E
5538,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,2.0,2.0,,,
5539,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,3.0,2.0,,17470.0,Unit 26C
5540,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,3.0,2.5,,18310.0,Unit 7F
5541,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,3.0,2.5,,18995.0,Unit 22D
5542,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,3.0,3.0,,19570.0,Unit 5G
5543,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,3.0,3.0,,25870.0,Unit 20E
5544,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,3.0,2.5,,,
5545,,,expanded,Anagram Columbus Circle,/apartments/new-york-ny/anagram-columbus-circle/5jJLJ5/,40.76908,-73.98216,"1 W 60th St, New York, NY",1 W  60th St # 7F,New York,10023,4.0,3.5,,24690.0,Unit 11D
5546,,,expanded,Avalon West Chelsea,/apartments/new-york-ny/avalon-west-chelsea/26W5/,40.752235,-74.00434,"282 11th Ave, New York, NY",282 11th Ave # 4a6aa34cf,New York,10001,0.0,1.0,,,
5547,,,expanded,Avalon West Chelsea,/apartments/new-york-ny/avalon-west-chelsea/26W5/,40.752235,-74.00434,"282 11th Ave, New York, NY",282 11th Ave # 4a6aa34cf,New York,10001,0.0,1.0,,,
5548,,,expanded,Avalon West Chelsea,/apartments/new-york-ny/avalon-west-chelsea/26W5/,40.752235,-74.00434,"282 11th Ave, New York, NY",282 11th Ave # 4a6aa34cf,New York,10001,0.0,1.0,,,
5549,,,expanded,Avalon West Chelsea,/apartments/new-york-ny/avalon-west-chelsea/26W5/,40.752235,-74.00434,"282 11th Ave, New York, NY",282 11th Ave # 4a6aa34cf,New York,10001,0.0,1.0,,,
5550,,,expanded,Avalon West Chelsea,/apartments/new-york-ny/avalon-west-chelsea/26W5/,40.752235,-74.00434,"282 11th Ave, New York, NY",282 11th Ave # 4a6aa34cf,New York,10001,1.0,1.0,,,
5551,,,expanded,Avalon West Chelsea,/apartments/new-york-ny/avalon-west-chelsea/26W5/,40.752235,-74.00434,"282 11th Ave, New York, NY",282 11th Ave # 4a6aa34cf,New York,10001,1.0,1.0,,,
5552,,,expanded,Avalon West Chelsea,/apartments/new-york-ny/avalon-west-chelsea/26W5/,40.752235,-74.00434,"282 11th Ave, New York, NY",282 11th Ave # 4a6aa34cf,New York,10001,1.0,1.0,,,
5553,,,expanded,Avalon West Chelsea,/apartments/new-york-ny/avalon-west-chelsea/26W5/,40.752235,-74.00434,"282 11th Ave, New York, NY",282 11th Ave # 4a6aa34cf,New York,10001,1.0,1.0,,,
5554,,,expanded,Avalon West Chelsea,/apartments/new-york-ny/avalon-west-chelsea/26W5/,40.752235,-74.00434,"282 11th Ave, New York, NY",282 11th Ave # 4a6aa34cf,New York,10001,2.0,2.0,,,
5555,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,0.0,1.0,,,
5556,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,0.0,1.0,,,
5557,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,0.0,1.0,,,
5558,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,0.0,1.0,,,
5559,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,0.0,1.0,,,
5560,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,0.0,1.0,,,
5561,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,0.0,1.0,,,
5562,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,0.0,1.0,,,
5563,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,1.0,1.0,,,
5564,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,1.0,1.0,,,
5565,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,1.0,1.0,,,
5566,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,1.0,1.0,,,
5567,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,1.0,1.0,,,
5568,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,1.0,1.0,,,
5569,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,1.0,1.0,,,
5570,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,1.0,1.0,,,
5571,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,1.0,1.0,,,
5572,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,2.0,2.0,,,
5573,,,expanded,Avalon Clinton,/apartments/new-york-ny/avalon-clinton/5XVMSF/,40.76645,-73.99173,"515 W 52nd St, New York, NY",515 W  52nd St # 84e034fdf,New York,10019,2.0,2.0,,,
5574,,,expanded,1856 Park,"/b/building/40.806377,-73.938515_ll/",40.806377,-73.938515,"1856 Park Ave, New York, NY",1856 Park Ave # eaa6f5538,New York,10035,0.0,1.0,,,
5575,,,expanded,1856 Park,"/b/building/40.806377,-73.938515_ll/",40.806377,-73.938515,"1856 Park Ave, New York, NY",1856 Park Ave # eaa6f5538,New York,10035,0.0,1.0,,,
5576,,,expanded,1856 Park,"/b/building/40.806377,-73.938515_ll/",40.806377,-73.938515,"1856 Park Ave, New York, NY",1856 Park Ave # eaa6f5538,New York,10035,0.0,1.0,,,
5577,,,expanded,1856 Park,"/b/building/40.806377,-73.938515_ll/",40.806377,-73.938515,"1856 Park Ave, New York, NY",1856 Park Ave # eaa6f5538,New York,10035,1.0,1.0,,,
5578,,,expanded,1856 Park,"/b/building/40.806377,-73.938515_ll/",40.806377,-73.938515,"1856 Park Ave, New York, NY",1856 Park Ave # eaa6f5538,New York,10035,1.0,1.0,,,
5579,,,expanded,1856 Park,"/b/building/40.806377,-73.938515_ll/",40.806377,-73.938515,"1856 Park Ave, New York, NY",1856 Park Ave # eaa6f5538,New York,10035,2.0,2.0,,,
5580,,,expanded,1856 Park,"/b/building/40.806377,-73.938515_ll/",40.806377,-73.938515,"1856 Park Ave, New York, NY",1856 Park Ave # eaa6f5538,New York,10035,2.0,2.0,,,
5581,,,expanded,AVA High Line,/apartments/new-york-ny/ava-high-line/4MH7/,40.751564,-74.00337,"525 W 28th St, New York, NY",525 W  28th St # 38332494f,New York,10001,0.0,1.0,,,
5582,,,expanded,AVA High Line,/apartments/new-york-ny/ava-high-line/4MH7/,40.751564,-74.00337,"525 W 28th St, New York, NY",525 W  28th St # 38332494f,New York,10001,0.0,1.0,,,
5583,,,expanded,AVA High Line,/apartments/new-york-ny/ava-high-line/4MH7/,40.751564,-74.00337,"525 W 28th St, New York, NY",525 W  28th St # 38332494f,New York,10001,0.0,1.0,,,
5584,,,expanded,AVA High Line,/apartments/new-york-ny/ava-high-line/4MH7/,40.751564,-74.00337,"525 W 28th St, New York, NY",525 W  28th St # 38332494f,New York,10001,0.0,1.0,,,
5585,,,expanded,AVA High Line,/apartments/new-york-ny/ava-high-line/4MH7/,40.751564,-74.00337,"525 W 28th St, New York, NY",525 W  28th St # 38332494f,New York,10001,0.0,1.0,,,
5586,,,expanded,AVA High Line,/apartments/new-york-ny/ava-high-line/4MH7/,40.751564,-74.00337,"525 W 28th St, New York, NY",525 W  28th St # 38332494f,New York,10001,0.0,1.0,,,
5587,,,expanded,AVA High Line,/apartments/new-york-ny/ava-high-line/4MH7/,40.751564,-74.00337,"525 W 28th St, New York, NY",525 W  28th St # 38332494f,New York,10001,0.0,1.0,,,
